id,cause_of_death,region_origin,missing,dead,incident_region,date,source,reliability,lat,lon,affected_nationality
1,Drowning,Middle East,1.0,1.0,Mediterranean,05/11/2015,IOM Greece,Verified,36.8915,27.2877,Iraq
3,Fell from train,Central America & Mexico,0.0,1.0,Central America incl. Mexico,03/11/2015,La Jornada,Partially Verified,15.9564,-93.6631,Honduras
7,Vehicle accident,South East Asia,0.0,4.0,Southeast Asia,01/11/2015,Phnom Penh Post,Partially Verified,13.3611,100.985,Cambodia
12,Disease,MENA,0.0,1.0,Mediterranean,28/10/2015,IOM Greece,Verified,39.37081581,26.17647329,Syria
13,Drowning,MENA,0.0,1.0,Mediterranean,26/10/2015,IOM Greece,Verified,39.28097838,26.38413005,Iran
14,Drowning,South Asia,7.0,3.0,Mediterranean,23/10/2015,IOM Greece,Verified,39.27300546,26.42326885,Afghanistan
16,Drowning,UNKNOWN,0.0,4.0,Mediterranean,31/10/2015,Hurriyet Daily News,Partially Verified,39.27991538,26.38893657,Afghanistan
17,Exposure,South Asia,0.0,1.0,Europe,31/10/2015,AP,Partially Verified,45.2604,19.1706,Afghan
19,Drowning,Sub-Saharan Africa,0.0,8.0,Sub-Saharan Africa,30/10/2015,LINFO,Partially Verified,-11.8028,43.8519,Comoran
31,Drowning,UNKNOWN,0.0,3.0,Mediterranean,28/10/2015,Reuters and Al Jazeera,Partially Verified,39.27460011,26.392369800000004,Afghanistan
34,Drowning,UNKNOWN,0.0,1.0,Mediterranean,28/10/2015,Hellenic Coast Guard,Verified,39.2772578,26.40953594,Afghanistan
38,Drowning,MENA,0.0,1.0,Mediterranean,26/10/2015,IOM Greece and AP,Verified,38.37315331,26.46039668,Syria
43,Drowning,Sub-Saharan Africa,0.0,1.0,Mediterranean,26/10/2015,AFP,Partially Verified,35.88383695,-5.31757345,Guinea
50,Drowning,Sub-Saharan Africa,1.0,1.0,Mediterranean,21/10/2015,Desalambre,Partially Verified,35.8894,-5.32135,Senegal
56,Drowning,MENA,1.0,4.0,Mediterranean,19/10/2015,IOM Greece,Verified,36.1495,29.5934,Syria
59,Drowning,Middle East,3.0,4.0,Mediterranean,17/10/2015,Hellenic Coast Guard via IOM Greece,Verified,36.9523,26.9808,Iraq
61,Drowning,MENA,0.0,6.5,Mediterranean,16/10/2015,Turkish Coast Guard via IOM Turkey,Partially Verified,39.4162,26.4074,Afghanistan
61,Drowning,MENA,0.0,6.5,Mediterranean,16/10/2015,Turkish Coast Guard via IOM Turkey,Partially Verified,39.4162,26.4074,Syria
63,Hit by vehicle,MENA,0.0,1.0,Europe,15/10/2015,AFP,Partially Verified,50.9342,1.78665,Syria
65,Shot,MENA,0.0,1.0,Europe,15/10/2015,BBC,Partially Verified,42.3452,27.1813,Afghanistan
66,Drowning,UNKNOWN,0.0,3.0,Mediterranean,14/10/2015,Reuters,Partially Verified,39.2772578,26.38550335,Syria
69,Drowning,Middle East,0.0,2.0,Mediterranean,03/10/2015,IOM Greece,Verified,36.8915,27.2877,Iraq
70,Drowning,Middle East,2.0,7.0,Mediterranean,14/10/2015,AP,Partially Verified,37.77941392,26.35340986,Lebanese
71,Vehicle accident,Horn of Africa,0.0,8.0,Horn of Africa,12/10/2015,Horseed Media,Partially Verified,9.5116,49.0868,Ethiopia
72,Drowning,MENA,0.0,3.6666666666666665,Mediterranean,10/10/2015,IOM and Daily Star,Verified,31.5548,31.0911,Syria
72,Drowning,MENA,0.0,3.6666666666666665,Mediterranean,10/10/2015,IOM and Daily Star,Verified,31.5548,31.0911,Egypt
72,Drowning,MENA,0.0,3.6666666666666665,Mediterranean,10/10/2015,IOM and Daily Star,Verified,31.5548,31.0911,Africa
73,Drowning,MENA,0.0,1.0,Mediterranean,09/10/2015,IOM Athens and Reuters,Verified,39.28416729999999,26.38550335,Syria
74,Drowning,Sub-Saharan Africa,0.0,1.0,Mediterranean,09/10/2015,StateWatch.org,Verified,35.9402,-5.4451,Cameroon
74,Drowning,Sub-Saharan Africa,0.0,1.0,Mediterranean,09/10/2015,StateWatch.org,Verified,35.9402,-5.4451,Guinea
75,Vehicle accident,Caribbean,0.0,3.0,Caribbean,08/10/2015,Yahoo! News,Partially Verified,18.6046,-70.1862,Haiti
79,Hit by train,Horn of Africa,0.0,1.0,Europe,30/09/2015,CNN,Partially Verified,50.9171,1.79277,Eritrea
82,drowning,South Asia,0.0,2.0,Mediterranean,30/09/2015,IOM Greece,Verified,39.3346,26.4755,Afghan
85,Hit by truck,Middle East/ South Asia,0.0,1.0,Europe,29/09/2015,BBC,Partially Verified,50.9513,1.8586900000000002,Iraq
86,Drowning,MENA,5.0,1.0,Mediterranean,29/09/2015,Hurriyet Daily News,Partially verified,40.6765414,25.94885313,Syria
87,Crushed to death,Middle East/ South Asia,0.0,1.0,Europe,29/09/2015,BBC,Partially Verified,50.9513,1.8586900000000002,Iraq
89,Drowning,MENA,0.0,8.5,Mediterranean,27/09/2015,Hurriyet Daily News,Partially Verified,37.01356685,27.181960399999998,Syria
89,Drowning,MENA,0.0,8.5,Mediterranean,27/09/2015,Hurriyet Daily News,Partially Verified,37.01356685,27.181960399999998,Iraq
92,Hit by train,Horn of Africa,0.0,1.0,Europe,24/09/2015,BBC,Partially Verified,50.9232,1.78285,Eritrea
97,Drowning,Middle East,24.0,2.0,Mediterranean,20/09/2015,IOM Greece,Verified,39.4196,26.4507,Syria
102,Drowning,Middle East,0.0,13.0,Mediterranean,19/09/2015,IOM Greece,Verified,39.3877,26.4315,Syria
103,Drowning,MENA,0.0,1.0,Mediterranean,18/09/2015,Anadolu Agency,Partially Verified,38.32860933,26.29358696,Syria
104,Electrocution,Middle East/ South Asia,0.0,1.0,Europe,18/09/2015,BBC,Partially Verified,50.9515,1.8457,Syria
106,Drowning,Middle East,0.0,5.5,Mediterranean,15/09/2015,RTE News and Turkish Coast Guard,Verified,36.7191,27.3388,Syria
106,Drowning,Middle East,0.0,5.5,Mediterranean,15/09/2015,RTE News and Turkish Coast Guard,Verified,36.7191,27.3388,Afghanistan
106,Drowning,Middle East,0.0,5.5,Mediterranean,15/09/2015,RTE News and Turkish Coast Guard,Verified,36.7191,27.3388,Iraq
106,Drowning,Middle East,0.0,5.5,Mediterranean,15/09/2015,RTE News and Turkish Coast Guard,Verified,36.7191,27.3388,Iran
107,Drowning,MENA,0.0,2.0,Mediterranean,14/09/2015,Hurriyet Daily News,Partially Verified,38.00701904,27.10185693,Syria
108,Drowning,MENA,0.0,1.0,Mediterranean,05/09/2015,IOM Greece,Verified,37.5005,27.0791,Syria
109,Hit by vehicle,Horn of Africa,0.0,1.0,Europe,24/07/2015,The Express,Partially Verified,50.1487,1.88965,Eritrea
114,Train accident,MENA,0.0,1.0,Europe,24/04/2015,Radio Free Europe,Partially Verified,41.5579,21.8188,Afghanistan
120,Drowning,UNKNOWN,0.0,2,Mediterranean,20/04/2015,Reuters,Partially Verified,36.35278241,27.93825898,Eritrea
120,Drowning,UNKNOWN,0.0,1,Mediterranean,20/04/2015,Reuters,Partially Verified,36.35278241,27.93825898,Syria
121,Drowning,UNKNOWN,0.0,57.69230769230769,Mediterranean,18/04/2015,IOM Italy,Verified,35.03,14.6777,Syria
121,Drowning,UNKNOWN,0.0,57.69230769230769,Mediterranean,18/04/2015,IOM Italy,Verified,35.03,14.6777,Somalia
121,Drowning,UNKNOWN,0.0,57.69230769230769,Mediterranean,18/04/2015,IOM Italy,Verified,35.03,14.6777,Gambia
121,Drowning,UNKNOWN,0.0,57.69230769230769,Mediterranean,18/04/2015,IOM Italy,Verified,35.03,14.6777,Ivory Coast
121,Drowning,UNKNOWN,0.0,57.69230769230769,Mediterranean,18/04/2015,IOM Italy,Verified,35.03,14.6777,Mali
121,Drowning,UNKNOWN,0.0,57.69230769230769,Mediterranean,18/04/2015,IOM Italy,Verified,35.03,14.6777,Tunisia
121,Drowning,UNKNOWN,0.0,57.69230769230769,Mediterranean,18/04/2015,IOM Italy,Verified,35.03,14.6777,Sierra Leone
121,Drowning,UNKNOWN,0.0,57.69230769230769,Mediterranean,18/04/2015,IOM Italy,Verified,35.03,14.6777,Bangladesh
121,Drowning,UNKNOWN,0.0,57.69230769230769,Mediterranean,18/04/2015,IOM Italy,Verified,35.03,14.6777,Algeria
121,Drowning,UNKNOWN,0.0,57.69230769230769,Mediterranean,18/04/2015,IOM Italy,Verified,35.03,14.6777,Egypt
121,Drowning,UNKNOWN,0.0,57.69230769230769,Mediterranean,18/04/2015,IOM Italy,Verified,35.03,14.6777,Niger
121,Drowning,UNKNOWN,0.0,57.69230769230769,Mediterranean,18/04/2015,IOM Italy,Verified,35.03,14.6777,Zambia
121,Drowning,UNKNOWN,0.0,57.69230769230769,Mediterranean,18/04/2015,IOM Italy,Verified,35.03,14.6777,Ghana
122,Burned,Sub-Saharan Africa,0.0,1.0,Mediterranean,17/04/2015,UNHCR,Verified,35.1738,17.2266,Eritrea
123,Drowning,Sub-Saharan Africa,0.0,13.666666666666666,Mediterranean,16/04/2015,BBC and CBC,Partially Verified,35.7465,14.4141,Nigeria
123,Drowning,Sub-Saharan Africa,0.0,13.666666666666666,Mediterranean,16/04/2015,BBC and CBC,Partially Verified,35.7465,14.4141,Ghana
123,Drowning,Sub-Saharan Africa,0.0,13.666666666666666,Mediterranean,16/04/2015,BBC and CBC,Partially Verified,35.7465,14.4141,Niger
124,Drowning,Sub-Saharan Africa,6.0,0.0,Mediterranean,16/04/2015,BBC and CBC,Partially Verified,34.8859,14.4141,Ghana
124,Drowning,Sub-Saharan Africa,6.0,0.0,Mediterranean,16/04/2015,BBC and CBC,Partially Verified,34.8859,14.4141,Nigeria
127,Drowning,East Asia,15.0,0.0,East Asia,27/02/2015,Jakarta Post,Partially Verified,22.2,113.667,China
129,Drowning,Caribbean,3.0,0.0,Caribbean,11/04/2015,The Tico Times,Partially Verified,24.3471,-78.6237,Costa rica
130,Drowning,UNKNOWN,0.0,0.3333333333333333,Mediterranean,10/04/2015,Reuters,Verified,35.4607,13.1396,Syria
130,Drowning,UNKNOWN,0.0,0.3333333333333333,Mediterranean,10/04/2015,Reuters,Verified,35.4607,13.1396,Iraq
130,Drowning,UNKNOWN,0.0,0.3333333333333333,Mediterranean,10/04/2015,Reuters,Verified,35.4607,13.1396,Somalia
131,Drowning,Horn of Africa,0.0,1.0,Mediterranean,10/04/2015,Global Post,Partially Verified,32.2144,30.8706,Somalia
131,Drowning,Horn of Africa,0.0,1.0,Mediterranean,10/04/2015,Global Post,Partially Verified,32.2144,30.8706,Eritrea
132,Drowning,Caribbean,19.0,21.0,Caribbean,09/04/2015,IN. com,Partially Verified,18.9251,-72.7247,Haiti
133,Drowning,MENA,2.0,3.5,Mediterranean,06/04/2015,SALON,Partially Verified,36.7171,27.7259,Syria
133,Drowning,MENA,2.0,3.5,Mediterranean,06/04/2015,SALON,Partially Verified,36.7171,27.7259,Iraq
135,Drowning,Central America,0.0,1.0,U.S./Mexico Border,13/04/2015,Televisa,Partially Verified,29.1761,-103.69200000000001,Mexico
136,Drowning,Caribbean,0.0,1.0,Caribbean,03/04/2015,Caribbean News Now,Partially Verified,18.1354,-67.7856,Cuba
141,Drowning,Sub-Saharan Africa,0.0,1,Mediterranean,19/03/2015,IOM Tunisa,Verified,33.7123,11.4474,Nigerian
143,Drowning,MENA,1.5,2.5,Mediterranean,17/03/2015,IOM Turkey,Verified,37.02007328,27.40131626,Syria
143,Drowning,MENA,1.5,2.5,Mediterranean,17/03/2015,IOM Turkey,Verified,37.02007328,27.40131626,Iraq
144,Train accident,Central America & Mexico,0.0,6.0,Central America incl. Mexico,17/03/2015,South China Morning Post,Partially Verified,18.0623,-93.5596,Honduras
146,Hypothermia,MENA,0.0,2.0,Middle East ,10/03/2015,BGN news,Partially Verified,41.7713,26.9385,Yazidis
150,Drowning,UNKNOWN,20.0,5.0,Mediterranean,03/03/2015,IOM Rome,Verified,36.0313,13.3594,Eritrea
150,Drowning,UNKNOWN,20.0,5.0,Mediterranean,03/03/2015,IOM Rome,Verified,36.0313,13.3594,Sudan
156,Beaten to death,Horn of Africa,0.0,1.0,Europe,14/02/2015,Calais Migrant Solidarity,Verified,50.9513,1.8586900000000002,Ethiopia
157,Drowning,Sub-Saharan Africa,17.166666666666668,0.0,Mediterranean,09/02/2015,IOM Rome,Verified,34.2935,12.6672,Senegal
157,Drowning,Sub-Saharan Africa,17.166666666666668,0.0,Mediterranean,09/02/2015,IOM Rome,Verified,34.2935,12.6672,Ivory Coast
157,Drowning,Sub-Saharan Africa,17.166666666666668,0.0,Mediterranean,09/02/2015,IOM Rome,Verified,34.2935,12.6672,Gambia
157,Drowning,Sub-Saharan Africa,17.166666666666668,0.0,Mediterranean,09/02/2015,IOM Rome,Verified,34.2935,12.6672,Guinea
157,Drowning,Sub-Saharan Africa,17.166666666666668,0.0,Mediterranean,09/02/2015,IOM Rome,Verified,34.2935,12.6672,Niger
157,Drowning,Sub-Saharan Africa,17.166666666666668,0.0,Mediterranean,09/02/2015,IOM Rome,Verified,34.2935,12.6672,Mali
158,Drowning,Sub-Saharan Africa,16.666666666666668,0.0,Mediterranean,09/02/2015,IOM Rome,Verified,34.3616,12.9858,Senegal
158,Drowning,Sub-Saharan Africa,16.666666666666668,0.0,Mediterranean,09/02/2015,IOM Rome,Verified,34.3616,12.9858,Ivory Coast
158,Drowning,Sub-Saharan Africa,16.666666666666668,0.0,Mediterranean,09/02/2015,IOM Rome,Verified,34.3616,12.9858,Gambia
158,Drowning,Sub-Saharan Africa,16.666666666666668,0.0,Mediterranean,09/02/2015,IOM Rome,Verified,34.3616,12.9858,Guinea
158,Drowning,Sub-Saharan Africa,16.666666666666668,0.0,Mediterranean,09/02/2015,IOM Rome,Verified,34.3616,12.9858,Niger
158,Drowning,Sub-Saharan Africa,16.666666666666668,0.0,Mediterranean,09/02/2015,IOM Rome,Verified,34.3616,12.9858,Mali
159,Drowning,Sub-Saharan Africa,17.333333333333332,0.0,Mediterranean,09/02/2015,IOM Rome,Verified,34.3797,12.8101,Senegal
159,Drowning,Sub-Saharan Africa,17.333333333333332,0.0,Mediterranean,09/02/2015,IOM Rome,Verified,34.3797,12.8101,Ivory Coast
159,Drowning,Sub-Saharan Africa,17.333333333333332,0.0,Mediterranean,09/02/2015,IOM Rome,Verified,34.3797,12.8101,Gambia
159,Drowning,Sub-Saharan Africa,17.333333333333332,0.0,Mediterranean,09/02/2015,IOM Rome,Verified,34.3797,12.8101,Guinea
159,Drowning,Sub-Saharan Africa,17.333333333333332,0.0,Mediterranean,09/02/2015,IOM Rome,Verified,34.3797,12.8101,Niger
159,Drowning,Sub-Saharan Africa,17.333333333333332,0.0,Mediterranean,09/02/2015,IOM Rome,Verified,34.3797,12.8101,Mauritania
160,Hypothermia,Sub-Saharan Africa,0.0,15,Mediterranean,08/02/2015,IOM Rome,Verified,34.579,12.4365,Ivory Coast
160,Hypothermia,Sub-Saharan Africa,0.0,7,Mediterranean,08/02/2015,IOM Rome,Verified,34.579,12.4365,Mali
160,Hypothermia,Sub-Saharan Africa,0.0,5,Mediterranean,08/02/2015,IOM Rome,Verified,34.579,12.4365,Senegal
160,Hypothermia,Sub-Saharan Africa,0.0,1,Mediterranean,08/02/2015,IOM Rome,Verified,34.579,12.4365,Guinea
160,Hypothermia,Sub-Saharan Africa,0.0,1,Mediterranean,08/02/2015,IOM Rome,Verified,34.579,12.4365,Mauritania
161,Drowning,MENA,1.0,4.0,Mediterranean,07/02/2015,MENAFN - Khaleej Times,Partially Verified,36.59079898,28.24872051,Iran
161,Drowning,MENA,1.0,3.0,Mediterranean,07/02/2015,MENAFN - Khaleej Times,Partially Verified,36.59079898,28.24872051,Iraq
165,Drowning,Horn of Africa,20.0,2.0,Horn of Africa,02/02/2015,IOM Yemen,Verified,12.8994,43.3632,Ethiopia
165,Drowning,Horn of Africa,13.0,1.0,Horn of Africa,02/02/2015,IOM Yemen,Verified,12.8994,43.3632,Somalia
167,Drowning,Sub-Saharan Africa,2.0,8.0,Mediterranean,30/01/2015,AP,Partially Verified,35.4043,-2.86119,Guinea
168,Drowning,South East Asia,49.0,8.0,Southeast Asia,29/01/2015,Xinhaunet,Partially Verified,16.4181,89.605,Bangladesh
175,Dehydration,South East Asia,0.0,2.0,Southeast Asia,14/01/2015,Mizzima,Partially Verified,8.04445,100.28399999999999,Rohingya
176,Beaten to death,South East Asia,0.0,1.0,Southeast Asia,11/01/2015,Reuters,Partially Verified,8.04445,100.28399999999999,Rohingya
180,Drowning,Sub-Saharan Africa,0.0,2.0,Sub-Saharan Africa,07/01/2015,TNA Media,Partially Verified,-22.169,29.81,Zimbabwe
183,Drowning,Caribbean,0.0,1.0,Caribbean,03/01/2015,Cayman Compass,Partially Verified,19.2347,-81.3881,Cuba
188,Shot,Horn of Africa,0.0,1.0,Horn of Africa,01/01/2015,Regional Mixed Migration Secretariat,Verified,10.9196,41.9266,Ethiopia
189,Starvation,Horn of Africa,0.0,2.0,Horn of Africa,01/01/2015,Regional Mixed Migration Secretariat,Verified,11.9647,43.2884,Somalia
193,Drowning,MENA,9.0,0.0,Mediterranean,29/12/2014,IOM Turkey via TCGC,Verified,36.99930035,27.36417998,Syria
194,Drowning,MENA,0.0,2.0,Mediterranean,28/12/2014,Saudi Press Agency,Partially Verified,39.9771,19.0503,Syria
198,Drowning,Caribbean,0.0,1.0,Caribbean,16/12/2014,Miami Herald,Partially Verified,23.6445,-80.2881,Cuba
199,Vehicle accident,MENA,0.0,1.0,Europe,12/12/2014,Calais Migrant Solidarity,Verified,51.1208,1.0437,Sudan
200,Drowning,Horn of Africa,3.0,21.0,Horn of Africa,07/12/2014,IOM Yemen,Verified,13.1383,43.1598,Ethiopia
201,Drowning,Sub-Saharan Africa,23.0,0.0,Mediterranean,05/12/2014,Press TV,Partially Verified,36.3992,-2.38403,Sub-Saharan Africa
202,Hypothermia,Sub-Saharan Africa,0.0,17.0,Mediterranean,05/12/2014,IOM Rome,Verified,34.1618,13.0737,Sub-Saharan Africa
205,Drowning,Sub-Saharan Africa,6.0,0.0,Mediterranean,25/11/2014,IOM Rome,Verified,35.9246,13.1616,Sub-Saharan Africa
206,Drowning,Sub-Saharan Africa,12.0,0.0,Mediterranean,17/11/2014,IOM Rome,Verified,36.3151,12.9199,Sub-Saharan Africa
207,Drowning,Horn of Africa,30.0,0.0,Horn of Africa,11/11/2014,IOM Djibouti,Verified,12.093,44.0305,Ethiopia
208,Drowning,South Asia,0.0,4.0,Mediterranean,07/11/2014,Daily News,Verified,39.279,26.531999999999996,Afghanistan
209,Drowning,South Asia,11.0,27.0,Middle East ,05/11/2014,Daily Sabah,Verified,41.2582,29.1289,Afghanistan
211,Drowning,UNKNOWN,20.0,0.0,Mediterranean,29/10/2014,Mail Online,Verified,34.3706,14.1724,Sub-Saharan Africa
214,Drowning,Caribbean,2.0,0.0,Caribbean,27/10/2014,New York Times,Verified,24.5671,-80.321,Cuba
215,Hit by truck,Middle East/ South Asia,0.0,1.0,Europe,24/10/2014,Liberation.fr,Partially Verified,50.9513,1.8586900000000002,Syria
218,Hit by vehicle,Horn of Africa,0.0,1.0,Europe,20/10/2014,Kentonline,Verified,50.95131433,1.8586900000000002,Ethiopia
235,Drowning,Sub-Saharan Africa,85.0,10.0,Mediterranean,02/10/2014,AFP,Verified,33.5963,14.6338,Sub-Saharan Africa
236,Drowning,Sub-Saharan Africa,6.0,2.0,Mediterranean,01/10/2014,AFP,Verified,35.9858,-5.39635,Sub-Saharan Africa
243,Drowning,MENA,24.333333333333332,15.0,Mediterranean,14/09/2014,Palestinian News Network,Partially Verified,31.5253,29.6864,Palestine
243,Drowning,MENA,24.333333333333332,5.0,Mediterranean,14/09/2014,Palestinian News Network,Partially Verified,31.5253,29.6864,Syria
243,Drowning,MENA,24.333333333333332,5.0,Mediterranean,14/09/2014,Palestinian News Network,Partially Verified,31.5253,29.6864,Egypt
246,Drowning,MENA,165.66666666666666,1.0,Mediterranean,12/09/2014,"Still under investigation, but reports passed on via IOM Italy. Also the Guardian",Verified,33.9069,14.4141,Syria
246,Drowning,MENA,165.66666666666666,1.0,Mediterranean,12/09/2014,"Still under investigation, but reports passed on via IOM Italy. Also the Guardian",Verified,33.9069,14.4141,Egypt
246,Drowning,MENA,165.66666666666666,1.0,Mediterranean,12/09/2014,"Still under investigation, but reports passed on via IOM Italy. Also the Guardian",Verified,33.9069,14.4141,Sudan
255,Tortured to death,South Asia,0.0,1.0,Southeast Asia,31/08/2014,Daily Star,Verified,22.6699,88.9467,Bangladesh
256,Drowning,East Asia,9.0,0.0,Southeast Asia,09/09/2014,China Central Television (eng); China News Service (eng) (ECNS),Verified,22.2344,113.64299999999999,China
257,Drowning,MENA,0.0,42.0,Mediterranean,29/08/2014,AFP,Verified,33.5111,11.8652,Syria
258,Drowning,Caribbean,11.5,0.0,Caribbean,28/08/2014,Dominican Today,Verified,18.3459,-67.8186,Dominican Republic
258,Drowning,Caribbean,11.5,0.0,Caribbean,28/08/2014,Dominican Today,Verified,18.3459,-67.8186,Haiti
259,Drowning,Caribbean,6.0,11.0,Caribbean,28/08/2014,Yahoo! News,Verified,23.6244,-86.2866,Cuba
260,Drowning,Caribbean,0.0,1.0,Caribbean,25/08/2014,Miami Herald,Verified,26.2937,-80.0615,Haiti
264,Drowning,Caribbean,5.0,4.0,Caribbean,24/08/2014,Miami Herald,Verified,25.8709,-79.6756,Cuba
265,Drowning,Sub-Saharan Africa,8.0,18.0,Mediterranean,23/08/2014,IOM Rome and Yahoo! News,Verified,35.2823,15.8752,Sub-Saharan Africa
267,Drowning,Sub-Saharan Africa,81.0,170.0,Mediterranean,22/08/2014,"Aljazeera, Telegraph, IOM, UNHCR",Verified,32.9212,13.7659,Sub-Saharan Africa
270,Asphyxiation,South Asia,0.0,1.0,Europe,16/08/2014,News Letter - The Pride of Northern Ireland,Verified,51.4616,0.345211,Afghanistan
275,Drowning,MENA,170.0,2.0,Mediterranean,03/08/2014,IOM Italy,Verified,33.49917908,15.49076328,Syria
278,Electrocution,Central America,0.0,1.0,U.S./Mexico Border,30/07/2014,PCOME,Verified,32.2862,-112.15,Mexico
281,Drowning,Sub-Saharan Africa,108.0,20.0,Mediterranean,28/07/2014,ANSA Med,Verified,34.4666,13.5791,Sub-Saharan Africa
285,Hit by truck,Horn of Africa,0.0,1.0,Europe,24/07/2014,The Independent,Partially Verified,50.9584,0.175781,Eritrea
288,Drowning,MENA,26.5,1.0,Mediterranean,19/07/2014,Zee News,Verified,31.5818,30.6711,Egypt
288,Drowning,MENA,26.5,1.0,Mediterranean,19/07/2014,Zee News,Verified,31.5818,30.6711,Syria
289,Beaten to death,Sub-Saharan Africa,0.0,29.0,Mediterranean,19/07/2014,Voice of America,Verified,34.5821,14.2163,Sub-Saharan Africa
292,Drowning,Sub-Saharan Africa,20.5,0.0,Mediterranean,17/07/2014,The Daily Star,Verified,33.2423,13.1204,Gambia
292,Drowning,Sub-Saharan Africa,20.5,0.0,Mediterranean,17/07/2014,The Daily Star,Verified,33.2423,13.1204,Ghana
293,Drowning,South East Asia,18.0,2.0,Southeast Asia,15/07/2014,BBC,Verified,6.35306,115.291,Indonesia
299,Drowning,MENA,188.0,12.0,Mediterranean,06/07/2014,Reuters,Verified,32.9615,13.0888,Syria
306,Asphyxiation,UNKNOWN,0.0,11.25,Mediterranean,29/06/2014,Oman Daily Observer,Verified,36.22284102,14.68871875,Syria
306,Asphyxiation,UNKNOWN,0.0,11.25,Mediterranean,29/06/2014,Oman Daily Observer,Verified,36.22284102,14.68871875,Eritrea
306,Asphyxiation,UNKNOWN,0.0,11.25,Mediterranean,29/06/2014,Oman Daily Observer,Verified,36.22284102,14.68871875,Somalia
306,Asphyxiation,UNKNOWN,0.0,11.25,Mediterranean,29/06/2014,Oman Daily Observer,Verified,36.22284102,14.68871875,Cameroon
307,Drowning,Sub-Saharan Africa,4.0,2.0,Mediterranean,29/06/2014,Yahoo! News,Verified,36.1838,12.6233,Syria
309,Drowning,Horn of Africa,240.0,0.0,Mediterranean,27/06/2014,IOM Rome Office,Verified,34.6033,16.875,Eritrea
314,Drowning,South East Asia,26.0,9.0,Southeast Asia,18/06/2014,The World Post (Huffington and BIG),Verified,4.66259,99.5451,Indonesia
315,Beaten to death,UNKNOWN,0.0,4.0,Mediterranean,18/06/2014,L'Espresso,Verified,35.2783,-2.96219,Africa
329,Drowning,UNKNOWN,2.0,3.0,Mediterranean,09/06/2014,The Guardian,Verified,35.358000000000004,12.7826,Africa
332,Drowning,Sub-Saharan Africa,0.0,4.0,Mediterranean,08/06/2014,The Guardian,Verified,35.4125,12.3486,Central Africa Republic
335,Hyperthermia,Central America,0.0,1.0,U.S./Mexico Border,03/06/2014,PCOME,Verified,32.0921,-111.929,Mexico
337,Drowning,Horn of Africa,0.0,62.0,Horn of Africa,31/05/2014,New Vision,Verified,12.5331,47.9224,Ethiopia
342,Asphyxiation,South Asia,0.0,1.0,Mediterranean,23/05/2014,Afghan immigrant dies in back of truck,Verified,39.5061,20.2655,Afghanistan
343,Fell from truck,North Africa,0.0,1.0,Europe,23/05/2014,Calais Migrant Solidarity,Verified,50.9513,1.8586900000000002,Sudan
349,Dehydration,Sub-Saharan Africa,33.0,13.0,North Africa,09/05/2014,Reuters and Middle East eye,Verified,20.086,5.18555,Niger
355,Drowning,Horn of Africa,0.0,1.3333333333333333,Mediterranean,02/05/2014,Relief Web,Verified,32.6801,15.9961,Eritrea
355,Drowning,Horn of Africa,0.0,1.3333333333333333,Mediterranean,02/05/2014,Relief Web,Verified,32.6801,15.9961,Ethiopia
355,Drowning,Horn of Africa,0.0,1.3333333333333333,Mediterranean,02/05/2014,Relief Web,Verified,32.6801,15.9961,Somalia
356,Fell from truck,Horn of Africa,0.0,1.0,Europe,02/05/2014,Calais Migrant Solidarity,Verified,50.9513,1.8586900000000002,Eritrea
359,Drowning,Horn of Africa,40.0,0.0,Mediterranean,30/04/2014,Relief Web,Verified,31.9224,16.5234,Somalia
361,Blunt force injuries,Central America,0.0,1.0,U.S./Mexico Border,27/04/2014,PCOME,Verified,32.13248362,-111.5813491,Mexico
362,Hyperthermia,Central America,0.0,1.0,U.S./Mexico Border,27/04/2014,PCOME,Verified,32.09096259,-111.54185600000001,Mexico
364,Shot,East Asia,0.0,5.0,Southeast Asia,21/04/2014,New York Times,Verified,21.5928,107.493,Uighur
367,Drowning,MENA,1.0,8.0,Mediterranean,16/04/2014,World Bulletin,Verified,38.66920827,26.63088828,Syria
374,Drowning,Sub-Saharan Africa,0.0,17.0,Sub-Saharan Africa,09/04/2014,AllAfrica,Verified,-23.8148,32.4884,Zimbabwe
380,Fell from wall,Central America & Mexico,0.0,1.0,U.S./Mexico Border,30/03/2014,Nogales International and PCOME,Verified,34.1014,-110.964,El Salvador
384,Drowning,Sub-Saharan Africa,0.0,251.0,Sub-Saharan Africa,22/03/2014,BBC (UNHCR),Verified,1.63236,30.8881,Congo
385,Drowning,MENA,2.0,7.0,Mediterranean,18/03/2014,Guardian,Verified,39.39881406,26.49353555,Syria
386,Asphyxiation,UNKNOWN,0.0,1.0,Mediterranean,17/03/2014,Global post,Verified,34.9797,12.6563,Africa
387,Vehicle accident,Horn of Africa,0.0,1.0,Europe,15/03/2014,Daily Mail UK,Verified,50.9688,1.87368,Ethiopia
391,Vehicle accident,Horn of Africa,0.0,1.0,Europe,12/03/2014,Daily Mail UK,Verified,50.9686,1.8675,Ethiopia
392,Drowning,Horn of Africa,44.0,0.0,Horn of Africa,11/03/2014,UNHCR,Verified,12.5331,47.9224,Somalia
393,Found hanged,South America,0.0,1.0,U.S./Mexico Border,11/03/2014,New York Times,Verified,31.6904,-106.425,Ecuador
